# generated by ews.pipeline on 2026-05-12T02:21:30, loader=drawdown
ticker,date,label_a,forward_max_drawdown,label_b
BBBY,2009-11-30,1,-0.404000006781684,
BBBY,2009-12-31,1,-0.404000006781684,
BBBY,2010-01-31,1,-0.404000006781684,
BBBY,2010-02-28,1,-0.404000006781684,
BBBY,2010-03-31,1,-0.404000006781684,
BBBY,2010-04-30,1,-0.404000006781684,
BBBY,2010-05-31,1,-0.404000006781684,
BBBY,2010-06-30,0,-0.32169956818862855,
BBBY,2010-07-31,0,-0.3581183972406059,
BBBY,2010-08-31,0,-0.3646844321691022,
BBBY,2010-09-30,1,-0.43749995659855845,
BBBY,2010-10-31,1,-0.49635919773766224,
BBBY,2010-11-30,1,-0.49878637995635783,
BBBY,2010-12-31,1,-0.5242718221869558,
BBBY,2011-01-31,1,-0.5693384309206445,
BBBY,2011-02-28,1,-0.5954198457073888,
BBBY,2011-03-31,1,-0.6666666868887681,
BBBY,2011-04-30,1,-0.6557161840220456,
BBBY,2011-05-31,1,-0.6557161840220456,
BBBY,2011-06-30,1,-0.6557161840220456,
BBBY,2011-07-31,1,-0.5870764425226332,
BBBY,2011-08-31,1,-0.4995224797061845,
BBBY,2011-09-30,1,-0.43473575918438734,
BBBY,2011-10-31,0,-0.36867474087922564,
BBBY,2011-11-30,0,-0.3656174787022363,
BBBY,2011-12-31,0,-0.33163269526359607,
BBBY,2012-01-31,0,-0.22599707741785846,
BBBY,2012-02-29,0,-0.23401451370342594,
BBBY,2012-03-31,0,-0.23401451370342594,
BBBY,2012-04-30,0,-0.23401451370342594,
BBBY,2012-05-31,0,-0.23401451370342594,
BBBY,2012-06-30,0,-0.23401451370342594,
BBBY,2012-07-31,0,-0.23401451370342594,
BBBY,2012-08-31,0,-0.23401451370342594,
BBBY,2012-09-30,0,-0.23401451370342594,
BBBY,2012-10-31,0,-0.3110849320347883,
BBBY,2012-11-30,0,-0.3110849320347883,
BBBY,2012-12-31,0,-0.3110849320347883,
BBBY,2013-01-31,0,-0.3807703468009763,
BBBY,2013-02-28,1,-0.42164066312699533,
BBBY,2013-03-31,1,-0.42164066312699533,
BBBY,2013-04-30,1,-0.5289620332730003,
BBBY,2013-05-31,1,-0.5513084098207653,
BBBY,2013-06-30,1,-0.5513084098207653,
BBBY,2013-07-31,1,-0.5513084098207653,
BBBY,2013-08-31,1,-0.5043845477384755,
BBBY,2013-09-30,1,-0.5043845477384755,
BBBY,2013-10-31,1,-0.5043845477384755,
BBBY,2013-11-30,1,-0.5043845477384755,
BBBY,2013-12-31,1,-0.5043845477384755,
BBBY,2014-01-31,0,-0.27540357949391864,
BBBY,2014-02-28,0,-0.22538072904090187,
BBBY,2014-03-31,0,-0.22538072904090187,
BBBY,2014-04-30,0,-0.13636368518774267,
BBBY,2014-05-31,0,-0.13636368518774267,
BBBY,2014-06-30,0,-0.13636368518774267,
BBBY,2014-07-31,0,-0.1488334944528839,
BBBY,2014-08-31,0,-0.2095736469793918,
BBBY,2014-09-30,0,-0.30973453635931186,
BBBY,2014-10-31,0,-0.37007242707422233,
BBBY,2014-11-30,1,-0.47063557826573976,
BBBY,2014-12-31,1,-0.4940255664872486,
BBBY,2015-01-31,1,-0.5103220481869358,
BBBY,2015-02-28,1,-0.5103220481869358,
BBBY,2015-03-31,1,-0.5103220481869358,
BBBY,2015-04-30,1,-0.4738243489374867,
BBBY,2015-05-31,1,-0.4738243489374867,
BBBY,2015-06-30,1,-0.4738243489374867,
BBBY,2015-07-31,1,-0.439508518799553,
BBBY,2015-08-31,0,-0.3964376647878879,
BBBY,2015-09-30,0,-0.308857822719279,
BBBY,2015-10-31,0,-0.24265646409714567,
BBBY,2015-11-30,0,-0.14076244726824044,
BBBY,2015-12-31,0,-0.14076244726824044,
BBBY,2016-01-31,0,-0.14076244726824044,
BBBY,2016-02-29,0,-0.14076244726824044,
BBBY,2016-03-31,0,-0.14076244726824044,
BBBY,2016-04-30,0,-0.14076244726824044,
BBBY,2016-05-31,0,-0.23848240597598663,
BBBY,2016-06-30,0,-0.23848240597598663,
BBBY,2016-07-31,0,-0.23848240597598663,
BBBY,2016-08-31,0,-0.23848240597598663,
BBBY,2016-09-30,0,-0.23848240597598663,
BBBY,2016-10-31,0,-0.23848240597598663,
BBBY,2016-11-30,0,-0.23848240597598663,
BBBY,2016-12-31,0,-0.23848240597598663,
BBBY,2017-01-31,0,-0.23848240597598663,
BBBY,2017-02-28,0,-0.23848240597598663,
BBBY,2017-03-31,1,-0.47234349912256407,
BBBY,2017-04-30,1,-0.47234349912256407,
BBBY,2017-05-31,1,-0.5135371229474207,
BBBY,2017-06-30,1,-0.5135371229474207,
BBBY,2017-07-31,1,-0.5135371229474207,
BBBY,2017-08-31,1,-0.5749635799119699,
BBBY,2017-09-30,1,-0.5967976420172431,
BBBY,2017-10-31,1,-0.7071324347453526,
BBBY,2017-11-30,1,-0.7152838379210021,
BBBY,2017-12-31,1,-0.8023289588507977,
BBBY,2018-01-31,1,-0.8023289588507977,
BBBY,2018-02-28,1,-0.7751655698570209,
BBBY,2018-03-31,1,-0.6435695415334443,
BBBY,2018-04-30,1,-0.6540682196056223,
BBBY,2018-05-31,1,-0.7321178181773046,
BBBY,2018-06-30,1,-0.7321178181773046,
BBBY,2018-07-31,1,-0.7321178181773046,
BBBY,2018-08-31,1,-0.6729452074927446,
BBBY,2018-09-30,1,-0.6552346596498273,
BBBY,2018-10-31,1,-0.5324156519126082,
BBBY,2018-11-30,1,-0.6629662522954669,
BBBY,2018-12-31,1,-0.6869449357269259,
BBBY,2019-01-31,1,-0.6869449357269259,
BBBY,2019-02-28,1,-0.7131438762506812,
BBBY,2019-03-31,1,-0.7784191976160514,
BBBY,2019-04-30,1,-0.7784191976160514,
BBBY,2019-05-31,1,-0.7784191976160514,
BBBY,2019-06-30,1,-0.7784191976160514,
BBBY,2019-07-31,1,-0.7784191976160514,
BBBY,2019-08-31,1,-0.6827717789997636,
BBBY,2019-09-30,1,-0.5288007838320237,
BBBY,2019-10-31,1,-0.5261158691681976,
BBBY,2019-11-30,0,-0.38546799982194946,
BBBY,2019-12-31,1,-0.4517714146205357,
BBBY,2020-01-31,1,-0.4517714146205357,
BBBY,2020-02-29,1,-0.4517714146205357,
BBBY,2020-03-31,1,-0.4517714146205357,
BBBY,2020-04-30,1,-0.4517714146205357,
BBBY,2020-05-31,1,-0.4517714146205357,
BBBY,2020-06-30,1,-0.4517714146205357,
BBBY,2020-07-31,1,-0.4517714146205357,
BBBY,2020-08-31,1,-0.4517714146205357,
BBBY,2020-09-30,0,-0.3397109399424367,
BBBY,2020-10-31,0,-0.2892279931978672,
BBBY,2020-11-30,0,-0.2892279931978672,
BBBY,2020-12-31,0,-0.3803423685667995,
BBBY,2021-01-31,1,-0.4965872420793261,
BBBY,2021-02-28,1,-0.4965872420793261,
BBBY,2021-03-31,1,-0.5378557516523611,
BBBY,2021-04-30,1,-0.6475900431557892,
BBBY,2021-05-31,1,-0.6745773529486931,
BBBY,2021-06-30,1,-0.7373726835318768,
BBBY,2021-07-31,1,-0.7373726835318768,
BBBY,2021-08-31,1,-0.7373726835318768,
BBBY,2021-09-30,1,-0.7443032707853325,
BBBY,2021-10-31,1,-0.7558542562173794,
BBBY,2021-11-30,1,-0.7395249894290237,
BBBY,2021-12-31,1,-0.6719199938820037,
BBBY,2022-01-31,1,-0.6597539527033867,
BBBY,2022-02-28,1,-0.6597539527033867,
BBBY,2022-03-31,1,-0.5600999466323746,
BBBY,2022-04-30,1,-0.4231227706158748,
BBBY,2022-05-31,0,-0.3956114978841601,
BBBY,2022-06-30,0,-0.35413794681943694,
BBBY,2022-07-31,0,-0.35413794681943694,
BBBY,2022-08-31,0,-0.29639372833409294,
BBBY,2022-09-30,1,-0.566218832867941,
BBBY,2022-10-31,1,-0.5722511691989198,
BBBY,2022-11-30,1,-0.5722511691989198,
BBBY,2022-12-31,1,-0.5722511691989198,
BBBY,2023-01-31,1,-0.5722511691989198,
BBBY,2023-02-28,1,-0.5722511691989198,
BBBY,2023-03-31,1,-0.5722511691989198,
BBBY,2023-04-30,1,-0.5722511691989198,
BBBY,2023-05-31,1,-0.5851384807233846,
BBBY,2023-06-30,1,-0.6413490681135251,
BBBY,2023-07-31,1,-0.6901562979844341,
BBBY,2023-08-31,1,-0.7262600956425661,
BBBY,2023-09-30,1,-0.7262600956425661,
BBBY,2023-10-31,1,-0.8214981934099325,
BBBY,2023-11-30,1,-0.8248398777894642,
BBBY,2023-12-31,1,-0.86271234059351,
BBBY,2024-01-31,1,-0.86271234059351,
BBBY,2024-02-29,1,-0.86271234059351,
BBBY,2024-03-31,1,-0.86271234059351,
BBBY,2024-04-30,1,-0.79781419069337,
BBBY,2024-05-31,1,-0.7309980078733284,
BBBY,2024-06-30,1,-0.68883790555037,
BBBY,2024-07-31,1,-0.6398229997377818,
BBBY,2024-08-31,1,-0.5962301386441893,
BBBY,2024-09-30,1,-0.5962301386441893,
BBBY,2024-10-31,1,-0.509047021665893,
BBBY,2024-11-30,1,-0.509047021665893,
BBBY,2024-12-31,1,-0.509047021665893,
F,2009-06-30,0,-0.22580666754141707,
F,2009-07-31,0,-0.22580666754141707,
F,2009-08-31,0,-0.22580666754141707,
F,2009-09-30,0,-0.22580666754141707,
F,2009-10-31,0,-0.22580666754141707,
F,2009-11-30,0,-0.22580666754141707,
F,2009-12-31,0,-0.22580666754141707,
F,2010-01-31,0,-0.22580666754141707,
F,2010-02-28,0,-0.22580666754141707,
F,2010-03-31,0,-0.22580666754141707,
F,2010-04-30,0,-0.22580666754141707,
F,2010-05-31,0,-0.14066497083152912,
F,2010-06-30,0,-0.17867785536898415,
F,2010-07-31,0,-0.2727813826054176,
F,2010-08-31,0,-0.3377010992048294,
F,2010-09-30,1,-0.42406189053764465,
F,2010-10-31,1,-0.42406189053764465,
F,2010-11-30,1,-0.42406189053764465,
F,2010-12-31,1,-0.42406189053764465,
F,2011-01-31,0,-0.393730419421701,
F,2011-02-28,0,-0.3749188794683836,
F,2011-03-31,0,-0.3749188794683836,
F,2011-04-30,0,-0.3749188794683836,
F,2011-05-31,0,-0.35187663401032804,
F,2011-06-30,0,-0.2988168445005046,
F,2011-07-31,0,-0.25641012215921904,
F,2011-08-31,0,-0.25641012215921904,
F,2011-09-30,0,-0.25641012215921904,
F,2011-10-31,0,-0.25641012215921904,
F,2011-11-30,0,-0.25641012215921904,
F,2011-12-31,0,-0.25641012215921904,
F,2012-01-31,0,-0.25641012215921904,
F,2012-02-29,0,-0.25641012215921904,
F,2012-03-31,0,-0.25641012215921904,
F,2012-04-30,0,-0.18085132329392486,
F,2012-05-31,0,-0.1250001870327427,
F,2012-06-30,0,-0.036496382199317716,
F,2012-07-31,0,-0.026254613825104217,
F,2012-08-31,0,-0.040876557166964436,
F,2012-09-30,0,-0.040876557166964436,
F,2012-10-31,0,-0.040876557166964436,
F,2012-11-30,0,-0.040876557166964436,
F,2012-12-31,0,-0.09818829823807568,
F,2013-01-31,0,-0.11864931774953193,
F,2013-02-28,0,-0.11864931774953193,
F,2013-03-31,0,-0.11864931774953193,
F,2013-04-30,0,-0.11864931774953193,
F,2013-05-31,0,-0.11864931774953193,
F,2013-06-30,0,-0.11864931774953193,
F,2013-07-31,0,-0.11864931774953193,
F,2013-08-31,0,-0.11864931774953193,
F,2013-09-30,0,-0.15048822966564962,
F,2013-10-31,0,-0.18348697098391498,
F,2013-11-30,0,-0.18348697098391498,
F,2013-12-31,0,-0.18348697098391498,
F,2014-01-31,0,-0.18348697098391498,
F,2014-02-28,0,-0.18348697098391498,
F,2014-03-31,0,-0.18348697098391498,
F,2014-04-30,0,-0.18348697098391498,
F,2014-05-31,0,-0.18348697098391498,
F,2014-06-30,0,-0.18348697098391498,
F,2014-07-31,0,-0.18348697098391498,
F,2014-08-31,0,-0.18348697098391498,
F,2014-09-30,0,-0.1531272042397979,
F,2014-10-31,0,-0.1531272042397979,
F,2014-11-30,0,-0.1531272042397979,
F,2014-12-31,0,-0.1531272042397979,
F,2015-01-31,0,-0.22188128928188053,
F,2015-02-28,0,-0.22188128928188053,
F,2015-03-31,0,-0.2122391537830648,
F,2015-04-30,0,-0.2028032299236486,
F,2015-05-31,0,-0.16969630103602687,
F,2015-06-30,0,-0.16659670724313233,
F,2015-07-31,0,-0.16659670724313233,
F,2015-08-31,0,-0.16659670724313233,
F,2015-09-30,0,-0.16659670724313233,
F,2015-10-31,0,-0.16659670724313233,
F,2015-11-30,0,-0.13868074502862887,
F,2015-12-31,0,-0.12400971363992463,
F,2016-01-31,0,-0.11382047443509316,
F,2016-02-29,0,-0.11382047443509316,
F,2016-03-31,0,-0.11382047443509316,
F,2016-04-30,0,-0.11382047443509316,
F,2016-05-31,0,-0.13111305581639457,
F,2016-06-30,0,-0.1005695712070583,
F,2016-07-31,0,-0.1005695712070583,
F,2016-08-31,0,-0.1005695712070583,
F,2016-09-30,0,-0.1005695712070583,
F,2016-10-31,0,-0.1005695712070583,
F,2016-11-30,0,-0.1005695712070583,
F,2016-12-31,0,-0.1005695712070583,
F,2017-01-31,0,-0.1022242732910843,
F,2017-02-28,0,-0.131686347844213,
F,2017-03-31,0,-0.131686347844213,
F,2017-04-30,0,-0.131686347844213,
F,2017-05-31,0,-0.131686347844213,
F,2017-06-30,0,-0.131686347844213,
F,2017-07-31,0,-0.15560452010592105,
F,2017-08-31,0,-0.20270244444861266,
F,2017-09-30,0,-0.22204611578244404,
F,2017-10-31,0,-0.22204611578244404,
F,2017-11-30,0,-0.22204611578244404,
F,2017-12-31,0,-0.3434801395223051,
F,2018-01-31,0,-0.3162855620377352,
F,2018-02-28,0,-0.3162855620377352,
F,2018-03-31,0,-0.3162855620377352,
F,2018-04-30,0,-0.3162855620377352,
F,2018-05-31,0,-0.3162855620377352,
F,2018-06-30,0,-0.2866393905237193,
F,2018-07-31,0,-0.2243602120192684,
F,2018-08-31,0,-0.19895286409525004,
F,2018-09-30,0,-0.19895286409525004,
F,2018-10-31,0,-0.19895286409525004,
F,2018-11-30,0,-0.187035350653348,
F,2018-12-31,0,-0.15202993919557545,
F,2019-01-31,0,-0.15202993919557545,
F,2019-02-28,0,-0.30125237726549736,
F,2019-03-31,1,-0.5150931326842596,
F,2019-04-30,1,-0.5150931326842596,
F,2019-05-31,1,-0.5046649193116519,
F,2019-06-30,1,-0.5046649193116519,
F,2019-07-31,1,-0.47610082121418645,
F,2019-08-31,1,-0.4718124759030077,
F,2019-09-30,1,-0.4718124759030077,
F,2019-10-31,1,-0.4718124759030077,
F,2019-11-30,1,-0.4718124759030077,
F,2019-12-31,1,-0.4718124759030077,
F,2020-01-31,1,-0.45238088893079115,
F,2020-02-29,0,-0.30603432263842356,
F,2020-03-31,0,-0.03193827436714701,
F,2020-04-30,0,-0.05795921499971979,
F,2020-05-31,0,-0.05795921499971979,
F,2020-06-30,0,-0.05795921499971979,
F,2020-07-31,0,-0.061238181819891956,
F,2020-08-31,0,-0.12314941028477175,
F,2020-09-30,0,-0.12314941028477175,
F,2020-10-31,0,-0.12314941028477175,
F,2020-11-30,0,-0.12314941028477175,
F,2020-12-31,0,-0.12314941028477175,
F,2021-01-31,0,-0.12314941028477175,
F,2021-02-28,0,-0.15020299387975156,
F,2021-03-31,0,-0.18165925463899932,
F,2021-04-30,0,-0.31018307184907257,
F,2021-05-31,0,-0.3335667470802892,
F,2021-06-30,1,-0.45779234295789206,
F,2021-07-31,1,-0.45779234295789206,
F,2021-08-31,1,-0.45779234295789206,
F,2021-09-30,1,-0.45779234295789206,
F,2021-10-31,1,-0.45779234295789206,
F,2021-11-30,1,-0.45779234295789206,
F,2021-12-31,1,-0.45779234295789206,
F,2022-01-31,1,-0.4480764020615804,
F,2022-02-28,0,-0.36195626351102467,
F,2022-03-31,0,-0.3374304528819228,
F,2022-04-30,0,-0.2650919578958237,
F,2022-05-31,0,-0.2650919578958237,
F,2022-06-30,0,-0.2650919578958237,
F,2022-07-31,0,-0.2650919578958237,
F,2022-08-31,0,-0.2650919578958237,
F,2022-09-30,0,-0.1895545856728396,
F,2022-10-31,0,-0.33841288857454904,
F,2022-11-30,0,-0.33841288857454904,
F,2022-12-31,0,-0.33841288857454904,
F,2023-01-31,0,-0.33841288857454904,
F,2023-02-28,0,-0.33841288857454904,
F,2023-03-31,0,-0.33841288857454904,
F,2023-04-30,0,-0.33841288857454904,
F,2023-05-31,0,-0.33841288857454904,
F,2023-06-30,0,-0.33841288857454904,
F,2023-07-31,0,-0.2504144253231207,
F,2023-08-31,0,-0.20273543534057006,
F,2023-09-30,0,-0.20273543534057006,
F,2023-10-31,0,-0.20352356602896698,
F,2023-11-30,0,-0.20352356602896698,
F,2023-12-31,0,-0.22329914901094047,
F,2024-01-31,0,-0.22329914901094047,
F,2024-02-29,0,-0.22627322811343487,
F,2024-03-31,0,-0.22627322811343487,
F,2024-04-30,0,-0.1904474213623614,
F,2024-05-31,0,-0.1904474213623614,
F,2024-06-30,0,-0.1904474213623614,
F,2024-07-31,0,-0.11391817320098513,
F,2024-08-31,0,-0.11391817320098513,
F,2024-09-30,0,-0.11391817320098513,
F,2024-10-31,0,-0.11391817320098513,
F,2024-11-30,0,-0.11391817320098513,
F,2024-12-31,0,-0.02161786534224272,
GE,2009-06-30,0,-0.23056478517117932,
GE,2009-07-31,0,-0.23056478517117932,
GE,2009-08-31,0,-0.23056478517117932,
GE,2009-09-30,0,-0.23056478517117932,
GE,2009-10-31,0,-0.23056478517117932,
GE,2009-11-30,0,-0.23056478517117932,
GE,2009-12-31,0,-0.23056478517117932,
GE,2010-01-31,0,-0.23056478517117932,
GE,2010-02-28,0,-0.23056478517117932,
GE,2010-03-31,0,-0.23056478517117932,
GE,2010-04-30,0,-0.23056478517117932,
GE,2010-05-31,0,-0.11244315146822843,
GE,2010-06-30,0,-0.10173706694156134,
GE,2010-07-31,0,-0.13684113981899987,
GE,2010-08-31,0,-0.21395176143279748,
GE,2010-09-30,0,-0.25944908267044275,
GE,2010-10-31,0,-0.25944908267044275,
GE,2010-11-30,0,-0.25944908267044275,
GE,2010-12-31,0,-0.25944908267044275,
GE,2011-01-31,0,-0.25944908267044275,
GE,2011-02-28,0,-0.25944908267044275,
GE,2011-03-31,0,-0.24242939766585664,
GE,2011-04-30,0,-0.24242939766585664,
GE,2011-05-31,0,-0.211184757629341,
GE,2011-06-30,0,-0.18526191238759884,
GE,2011-07-31,0,-0.14204562857146896,
GE,2011-08-31,0,-0.057881080327305504,
