date,close,adj_close
2009-06-01,3.119110584259033,3.119110584259033
2009-06-02,3.261582136154175,3.261582136154175
2009-06-03,3.1445512771606445,3.1445512771606445
2009-06-04,3.2361409664154053,3.2361409664154053
2009-06-05,3.2361409664154053,3.2361409664154053
2009-06-08,3.246317148208618,3.246317148208618
2009-06-09,3.1852588653564453,3.1852588653564453
2009-06-10,3.1496407985687256,3.1496407985687256
2009-06-11,3.0427865982055664,3.0427865982055664
2009-06-12,3.108933925628662,3.108933925628662
2009-06-15,3.0173449516296387,3.0173449516296387
2009-06-16,2.88504958152771,2.88504958152771
2009-06-17,2.9054036140441895,2.9054036140441895
2009-06-18,2.8901376724243164,2.8901376724243164
2009-06-19,2.910491704940796,2.910491704940796
2009-06-22,2.737490177154541,2.737490177154541
2009-06-23,2.813814878463745,2.813814878463745
2009-06-24,2.864696741104126,2.864696741104126
2009-06-25,2.8901376724243164,2.8901376724243164
2009-06-26,2.8545212745666504,2.8545212745666504
2009-06-29,2.9410204887390137,2.9410204887390137
2009-06-30,3.0885820388793945,3.0885820388793945
2009-07-01,3.0071680545806885,3.0071680545806885
2009-07-02,2.9969921112060547,2.9969921112060547
2009-07-06,2.9257566928863525,2.9257566928863525
2009-07-07,2.813814878463745,2.813814878463745
2009-07-08,2.7222249507904053,2.7222249507904053
2009-07-09,2.864696741104126,2.864696741104126
2009-07-10,2.910491704940796,2.910491704940796
2009-07-13,2.89522647857666,2.89522647857666
2009-07-14,2.971550226211548,2.971550226211548
2009-07-15,3.078404426574707,3.078404426574707
2009-07-16,3.119110584259033,3.119110584259033
2009-07-17,3.1241986751556396,3.1241986751556396
2009-07-20,3.1496407985687256,3.1496407985687256
2009-07-21,3.1547281742095947,3.1547281742095947
2009-07-22,3.246317148208618,3.246317148208618
2009-07-23,3.5516133308410645,3.5516133308410645
2009-07-24,3.4498488903045654,3.4498488903045654
2009-07-27,3.69917368888855,3.69917368888855
2009-07-28,3.6330268383026123,3.6330268383026123
2009-07-29,3.622849941253662,3.622849941253662
2009-07-30,3.760233163833618,3.760233163833618
2009-07-31,4.070617198944092,4.070617198944092
2009-08-03,4.238530158996582,4.238530158996582
2009-08-04,4.223265647888184,4.223265647888184
2009-08-05,4.294502258300781,4.294502258300781
2009-08-06,4.106235027313232,4.106235027313232
2009-08-07,4.0757060050964355,4.0757060050964355
2009-08-10,3.928145408630371,3.928145408630371
2009-08-11,3.9739389419555664,3.9739389419555664
2009-08-12,3.9179677963256836,3.9179677963256836
2009-08-13,4.0197343826293945,4.0197343826293945
2009-08-14,3.984116554260254,3.984116554260254
2009-08-17,3.7500557899475098,3.7500557899475098
2009-08-18,3.8874399662017822,3.8874399662017822
2009-08-19,3.8925275802612305,3.8925275802612305
2009-08-20,3.907792091369629,3.907792091369629
2009-08-21,3.938322067260742,3.938322067260742
2009-08-24,3.7704098224639893,3.7704098224639893
2009-08-25,3.8619983196258545,3.8619983196258545
2009-08-26,3.8721745014190674,3.8721745014190674
2009-08-27,3.9027035236358643,3.9027035236358643
2009-08-28,3.9332330226898193,3.9332330226898193
2009-08-31,3.867086410522461,3.867086410522461
2009-09-01,3.683908462524414,3.683908462524414
2009-09-02,3.5770533084869385,3.5770533084869385
2009-09-03,3.8060271739959717,3.8060271739959717
2009-09-04,3.7805843353271484,3.7805843353271484
2009-09-08,3.7144389152526855,3.7144389152526855
2009-09-09,3.760233163833618,3.760233163833618
2009-09-10,3.785674810409546,3.785674810409546
2009-09-11,3.729703903198242,3.729703903198242
2009-09-14,3.760233163833618,3.760233163833618
2009-09-15,3.6635563373565674,3.6635563373565674
2009-09-16,3.6381142139434814,3.6381142139434814
2009-09-17,3.5210843086242676,3.5210843086242676
2009-09-18,3.531259536743164,3.531259536743164
2009-09-21,3.4752891063690186,3.4752891063690186
2009-09-22,3.566877841949463,3.566877841949463
2009-09-23,3.744967222213745,3.744967222213745
2009-09-24,3.729703903198242,3.729703903198242
2009-09-25,3.709350347518921,3.709350347518921
2009-09-28,3.8111166954040527,3.8111166954040527
2009-09-29,3.7907609939575195,3.7907609939575195
2009-09-30,3.6686437129974365,3.6686437129974365
2009-10-01,3.5465259552001953,3.5465259552001953
2009-10-02,3.480377197265625,3.480377197265625
2009-10-05,3.587231159210205,3.587231159210205
2009-10-06,3.6330268383026123,3.6330268383026123
2009-10-07,3.6279380321502686,3.6279380321502686
2009-10-08,3.65337872505188,3.65337872505188
2009-10-09,3.622849941253662,3.622849941253662
2009-10-12,3.8772640228271484,3.8772640228271484
2009-10-13,3.8772640228271484,3.8772640228271484
2009-10-14,3.8976168632507324,3.8976168632507324
2009-10-15,3.8976168632507324,3.8976168632507324
2009-10-16,3.7754974365234375,3.7754974365234375
2009-10-19,3.8518214225769043,3.8518214225769043
2009-10-20,3.9230575561523438,3.9230575561523438
2009-10-21,3.958674907684326,3.958674907684326
2009-10-22,3.9484972953796387,3.9484972953796387
2009-10-23,3.8823506832122803,3.8823506832122803
2009-10-26,3.800938606262207,3.800938606262207
2009-10-27,3.729703903198242,3.729703903198242
2009-10-28,3.541435956954956,3.541435956954956
2009-10-29,3.7144389152526855,3.7144389152526855
2009-10-30,3.5617897510528564,3.5617897510528564
2009-11-02,3.85690975189209,3.85690975189209
2009-11-03,3.785674810409546,3.785674810409546
2009-11-04,3.69917368888855,3.69917368888855
2009-11-05,3.7907609939575195,3.7907609939575195
2009-11-06,3.943411111831665,3.943411111831665
2009-11-09,4.162205696105957,4.162205696105957
2009-11-10,4.1927361488342285,4.1927361488342285
2009-11-11,4.238530158996582,4.238530158996582
2009-11-12,4.1723809242248535,4.1723809242248535
2009-11-13,4.279237270355225,4.279237270355225
2009-11-16,4.431884288787842,4.431884288787842
2009-11-17,4.5692667961120605,4.5692667961120605
2009-11-18,4.548914432525635,4.548914432525635
2009-11-19,4.442061424255371,4.442061424255371
2009-11-20,4.396265983581543,4.396265983581543
2009-11-23,4.442061424255371,4.442061424255371
2009-11-24,4.4827680587768555,4.4827680587768555
2009-11-25,4.4827680587768555,4.4827680587768555
2009-11-27,4.442061424255371,4.442061424255371
2009-11-30,4.523473262786865,4.523473262786865
2009-12-01,4.518386363983154,4.518386363983154
2009-12-02,4.584532737731934,4.584532737731934
2009-12-03,4.548914432525635,4.548914432525635
2009-12-04,4.548914432525635,4.548914432525635
2009-12-07,4.533649921417236,4.533649921417236
2009-12-08,4.487854957580566,4.487854957580566
2009-12-09,4.508208274841309,4.508208274841309
2009-12-10,4.604886531829834,4.604886531829834
2009-12-11,4.579443454742432,4.579443454742432
2009-12-14,4.620151042938232,4.620151042938232
2009-12-15,4.777886867523193,4.777886867523193
2009-12-16,4.828771114349365,4.828771114349365
2009-12-17,4.777886867523193,4.777886867523193
2009-12-18,4.925447463989258,4.925447463989258
2009-12-21,4.920358657836914,4.920358657836914
2009-12-22,5.037387847900391,5.037387847900391
2009-12-23,5.128978252410889,5.128978252410889
2009-12-24,5.154419422149658,5.154419422149658
2009-12-28,5.190038204193115,5.190038204193115
2009-12-29,5.144242763519287,5.144242763519287
2009-12-30,5.0831828117370605,5.0831828117370605
2009-12-31,5.088272571563721,5.088272571563721
2010-01-04,5.230743408203125,5.230743408203125
2010-01-05,5.576746463775635,5.576746463775635
2010-01-06,5.785364151000977,5.785364151000977
2010-01-07,5.932923793792725,5.932923793792725
2010-01-08,5.948191165924072,5.948191165924072
2010-01-11,6.161896705627441,6.161896705627441
2010-01-12,6.039778709411621,6.039778709411621
2010-01-13,5.943100452423096,5.943100452423096
2010-01-14,5.98380708694458,5.98380708694458
2010-01-15,5.9023966789245605,5.9023966789245605
2010-01-19,5.978719234466553,5.978719234466553
2010-01-20,5.856599807739258,5.856599807739258
2010-01-21,5.688687801361084,5.688687801361084
2010-01-22,5.352863311767578,5.352863311767578
2010-01-25,5.612365245819092,5.612365245819092
2010-01-26,5.693775653839111,5.693775653839111
2010-01-27,5.876955032348633,5.876955032348633
2010-01-28,5.805718898773193,5.805718898773193
2010-01-29,5.515685558319092,5.515685558319092
2010-02-01,5.658158779144287,5.658158779144287
2010-02-02,5.795540809631348,5.795540809631348
2010-02-03,5.92274808883667,5.92274808883667
2010-02-04,5.62762975692749,5.62762975692749
2010-02-05,5.551306247711182,5.551306247711182
2010-02-08,5.581834316253662,5.581834316253662
2010-02-09,5.673422813415527,5.673422813415527
2010-02-10,5.566568851470947,5.566568851470947
2010-02-11,5.688687801361084,5.688687801361084
2010-02-12,5.658158779144287,5.658158779144287
2010-02-16,5.759923934936523,5.759923934936523
2010-02-17,5.846423625946045,5.846423625946045
2010-02-18,5.79045295715332,5.79045295715332
2010-02-19,5.744657516479492,5.744657516479492
2010-02-22,5.703950881958008,5.703950881958008
2010-02-23,5.9023966789245605,5.9023966789245605
2010-02-24,5.968540191650391,5.968540191650391
2010-02-25,5.993984222412109,5.993984222412109
2010-02-26,5.973628997802734,5.973628997802734
2010-03-01,6.314547538757324,6.314547538757324
2010-03-02,6.217867851257324,6.217867851257324
2010-03-03,6.457019329071045,6.457019329071045
2010-03-04,6.507900238037109,6.507900238037109
2010-03-05,6.6147541999816895,6.6147541999816895
2010-03-08,6.579134464263916,6.579134464263916
2010-03-09,6.512988090515137,6.512988090515137
2010-03-10,6.52316427230835,6.52316427230835
2010-03-11,6.568961143493652,6.568961143493652
2010-03-12,6.787753105163574,6.787753105163574
2010-03-15,6.81828498840332,6.81828498840332
2010-03-16,6.864077568054199,6.864077568054199
2010-03-17,7.17446231842041,7.17446231842041
2010-03-18,6.9861955642700195,6.9861955642700195
2010-03-19,6.762313365936279,6.762313365936279
2010-03-22,7.118492126464844,7.118492126464844
2010-03-23,7.072697639465332,7.072697639465332
2010-03-24,7.072697639465332,7.072697639465332
2010-03-25,7.021815776824951,7.021815776824951
2010-03-26,7.052342891693115,7.052342891693115
2010-03-29,6.904781341552734,6.904781341552734
2010-03-30,6.757225036621094,6.757225036621094
2010-03-31,6.3959550857543945,6.3959550857543945
2010-04-01,6.426489353179932,6.426489353179932
2010-04-05,6.4977216720581055,6.4977216720581055
2010-04-06,6.462106227874756,6.462106227874756
2010-04-07,6.401044845581055,6.401044845581055
2010-04-08,6.426489353179932,6.426489353179932
2010-04-09,6.4722819328308105,6.4722819328308105
2010-04-12,6.4977216720581055,6.4977216720581055
2010-04-13,6.507900238037109,6.507900238037109
2010-04-14,6.792844295501709,6.792844295501709
2010-04-15,7.001461029052734,7.001461029052734
2010-04-16,6.82846212387085,6.82846212387085
2010-04-19,6.920047760009766,6.920047760009766
2010-04-20,7.077785968780518,7.077785968780518
2010-04-21,7.18972635269165,7.18972635269165
2010-04-22,7.22534704208374,7.22534704208374
2010-04-23,7.230433940887451,7.230433940887451
2010-04-26,7.357640743255615,7.357640743255615
2010-04-27,6.904781341552734,6.904781341552734
2010-04-28,6.741960048675537,6.741960048675537
2010-04-29,6.9098734855651855,6.9098734855651855
2010-04-30,6.6249308586120605,6.6249308586120605
2010-05-03,6.767400741577148,6.767400741577148
2010-05-04,6.538430690765381,6.538430690765381
2010-05-05,6.278927803039551,6.278927803039551
2010-05-06,5.993984222412109,5.993984222412109
2010-05-07,5.856599807739258,5.856599807739258
2010-05-10,6.182249546051025,6.182249546051025
2010-05-11,6.263662338256836,6.263662338256836
2010-05-12,6.451929092407227,6.451929092407227
2010-05-13,6.319636344909668,6.319636344909668
2010-05-14,6.161896705627441,6.161896705627441
2010-05-17,6.080483913421631,6.080483913421631
2010-05-18,5.876955032348633,5.876955032348633
2010-05-19,5.876955032348633,5.876955032348633
2010-05-20,5.495334625244141,5.495334625244141
2010-05-21,5.729393482208252,5.729393482208252
2010-05-24,5.6021881103515625,5.6021881103515625
2010-05-25,5.6072773933410645,5.6072773933410645
2010-05-26,5.795540809631348,5.795540809631348
2010-05-27,6.100835800170898,6.100835800170898
2010-05-28,5.968540191650391,5.968540191650391
2010-06-01,5.805718898773193,5.805718898773193
2010-06-02,6.029603958129883,6.029603958129883
2010-06-03,6.085573196411133,6.085573196411133
2010-06-04,5.851513385772705,5.851513385772705
2010-06-07,5.6428937911987305,5.6428937911987305
2010-06-08,5.709042549133301,5.709042549133301
2010-06-09,5.622540473937988,5.622540473937988
2010-06-10,5.795540809631348,5.795540809631348
2010-06-11,5.800628185272217,5.800628185272217
2010-06-14,5.831158638000488,5.831158638000488
2010-06-15,5.9532790184021,5.9532790184021
2010-06-16,5.917659759521484,5.917659759521484
2010-06-17,5.841334819793701,5.841334819793701
2010-06-18,5.831158638000488,5.831158638000488
2010-06-21,5.866776943206787,5.866776943206787
2010-06-22,5.709042549133301,5.709042549133301
2010-06-23,5.612365245819092,5.612365245819092
2010-06-24,5.485156536102295,5.485156536102295
2010-06-25,5.469892978668213,5.469892978668213
2010-06-28,5.307066917419434,5.307066917419434
2010-06-29,5.027211666107178,5.027211666107178
2010-06-30,5.128978252410889,5.128978252410889
2010-07-01,5.378303527832031,5.378303527832031
2010-07-02,5.230743408203125,5.230743408203125
2010-07-06,5.169683456420898,5.169683456420898
2010-07-07,5.388480186462402,5.388480186462402
2010-07-08,5.403745651245117,5.403745651245117
2010-07-09,5.520775318145752,5.520775318145752
2010-07-12,5.647981643676758,5.647981643676758
2010-07-13,5.932923793792725,5.932923793792725
2010-07-14,6.009248733520508,6.009248733520508
2010-07-15,6.034689903259277,6.034689903259277
2010-07-16,5.77009916305542,5.77009916305542
2010-07-19,5.841334819793701,5.841334819793701
2010-07-20,5.978719234466553,5.978719234466553
2010-07-21,5.876955032348633,5.876955032348633
2010-07-22,6.151719570159912,6.151719570159912
2010-07-23,6.4722819328308105,6.4722819328308105
2010-07-26,6.584225177764893,6.584225177764893
2010-07-27,6.630019187927246,6.630019187927246
2010-07-28,6.568961143493652,6.568961143493652
2010-07-29,6.599487781524658,6.599487781524658
2010-07-30,6.4977216720581055,6.4977216720581055
2010-08-02,6.696166038513184,6.696166038513184
2010-08-03,6.568961143493652,6.568961143493652
2010-08-04,6.670724868774414,6.670724868774414
2010-08-05,6.604578018188477,6.604578018188477
2010-08-06,6.635105133056641,6.635105133056641
2010-08-09,6.640196323394775,6.640196323394775
2010-08-10,6.574048042297363,6.574048042297363
2010-08-11,6.314547538757324,6.314547538757324
2010-08-12,6.243307113647461,6.243307113647461
2010-08-13,6.182249546051025,6.182249546051025
2010-08-16,6.100835800170898,6.100835800170898
2010-08-17,6.187337398529053,6.187337398529053
2010-08-18,6.207690238952637,6.207690238952637
2010-08-19,6.049956321716309,6.049956321716309
2010-08-20,5.988894939422607,5.988894939422607
2010-08-23,5.9074835777282715,5.9074835777282715
2010-08-24,5.719217777252197,5.719217777252197
2010-08-25,5.759923934936523,5.759923934936523
2010-08-26,5.68359899520874,5.68359899520874
2010-08-27,5.882040977478027,5.882040977478027
2010-08-30,5.77518892288208,5.77518892288208
2010-08-31,5.744657516479492,5.744657516479492
2010-09-01,5.9074835777282715,5.9074835777282715
2010-09-02,5.958366870880127,5.958366870880127
2010-09-03,6.141543388366699,6.141543388366699
